n.b. (nota bene)	l.w. (mark well)
n/adj: westsummerrish	n/adj	tangut
n/vb
n/vb	brush
n: barm	n/v	ferment
n: bid vb: bequeath	vb/n	offer
n: black hole	n/adj	void
n: blower	n/vb	phone
n: bond	vb/n	guarantee
n: bye-blow	n/adj	bastard
n: casting off	vb/n	reject
n: dealings withwork	vb/n	interact
n: dryasdust	n/adj	pedantic
n: groaner	n/adj	cliché
n: inflood vb: inflow	vb/n	influence
n: kernel	n/vb	centre/center
n: oving	vb/n	exercise
n: oving vb: ove	vb/n	practice
n: shell	n/adj	exterior
n: smear vb: belittle	n/vb	slander
n: standing	n/adj	quality
n: sweaseness vb: swease n/vb: love	n/vb	compliment
nab	v	abduct
nab	v	arrest
nab	v	catch
nab	v	cop
nab	v	pinch
nab latch	v	capture
nadder	n	serpent
naft	n	poverty
nafty	adj	poor
naga	weresnake
nail	n	a cigarette, marijuana cigarette. ,a hypodermic syringe.
nail	v	capture
nail	v	decide
nail	v	expose
nail	v	to get hold of, to secure,to apprehend and arrest. ,catch one out. 3. to punch,hit hard,squarely. 4. to shoot,kill someone. 5. to defeat,corner an opponent. 6. to identify,recognize. 7. to seduce,have sexual intercourse with. 8. to do something well,to master something.
nail bender	n	a carpenter,,a blacksmith.
nail biter	n	an anxious-provoking situation,esp. a close contest.
nail-biting	adj	tense
nail-headed	adj	folish,stupid,dull.
nailed-up	adj	drunk,intoxicated,sozzled.
nailer	n	a policeman.
nailhead	n	a fool,simpleton,dullard.
nailing	n	catching,arresting,apprehending.
nailken nailbloom	n	carnation
nailling	n	carnation
naked	adj	bald
namby-pamby	n	jellyfish
name	n	appellation
name	n	fame
name	n	term
name	n	title
name	v	address
name	v	conclude
name	v	decide
name	v	designate
name	v	determine
name	v	dub
name	v	mention
name	vb
name clepe	v	nominate
name namecouth	n	reputation
name wend out	v	appoint
namecouth	adj	note,of (famous)
namecouth	adj	well-known
namefall	n	nominative (case)
nameknown	adj	being widely,commonly known, famous [neologism,from ‘name’ + ‘known’]
nameless	adj	anonymous
nameless	adj	ineffable
nameless	adj	uncelebrated
namely	adv	especially
namely	adv	particularly
nameword	n	noun
nanorder	thirdshift
nanotechnology	motecraft,motework
nark	n	betrayer
nark	n	informant
narrow	adj	close
narrow	v	close
narrow	v	limit
narrow back	n	an irish person,esp. a second-generation immigrant. ,a protestant. 3. an irish immigrant who returns fronm the us to lie in ireland.
narrow boat longboat	n	barge
narrow lane	n	the throat.
narrow-assed	adj	skinny,slim.
narrowfear	n	claustrophobia
narrowkiry	ynauw	adj	exact
narrowkiry,	ynauw	adj	exact
narrowly	adv	scarcely
narrowneed	n	urgent need
narrowsorrow	n	crushing distress/sorrow
narwhal	monodon monoceros	lichwhale
narxenwongly	adj	paradisiacal
nasty	adj	painful
nasua	nosebears
nasuella	bergh nosebears/berghnosebears
nation	folkdom
nation	folkdom,folkland,ledeland,thede
native	ourlandish
native: ethel	n	country
naught	n	zero
naughten	v	eradicate
naughten	v	nullify
naughties	n	sexual relations,intercourse.
naughty bits	n	genitalia (male and female).
nay	v	deny,refuse, [oed]
naysay	n	denial
naysay	v	deny
naysaying	adj	negative
naysaying	n	pessimism
naysome	adj	negative
neac	v	destroy,kill
neapolish
near	adj	adjacent
near	adj	approximate
near	adj	close
near	adj	familiar
near	adj	local
near	adj	personal
near	v	approach
near friendship	n	intimacy
near-at-hand	adj	imminent
nearby	adj	close
nearby	adj	local
nearing	adj	approaching
nearing	adj	imminent
nearly	adv	approximately
nearly	adv	just
nearly	adv	practically
nearly	adv	virtually
nearly	pfx	quasi-
nearness	n	vicinity
nearsightedness	n	myopia
nease	v	investigate
nease	v	to search out ,find out by enquiry, [oe neosan]
nease	v	visit
neasing	n	investigation
neasle	n	ferret
neat	adj	prepared
neat	n	animal
neat	n/adj	fine
neat rother	n	cattle
neaten	v	organize
neatenkind	n	animal
neay	v	humiliate, [oe hnǽgan]
neb	n	beak
neb	n	face/nose, beak [oe. neb(b) - 'neb' is still used in the north west of england as slang for 'nose']
neb blindness	n	prosopagnosia
nebb	v	retort,rebuke
nebula	starcloud
neck	n	zone
neck landship	n	region
neckband,meen	n	necklace
neckcloth	n	cravat
neckcloth (cf. sw. halsduk	n	scarf
necktie	n	cravat
nee	n	corpse
need	n	inclination
need	n	poverty
need	n	requirement
need	v	necessitate
need	v	require
need deemrimmer	n	criterion
need needstand	n	emergency
need thearf	n	necessity
need,needstand	n	emergency
needbebode	v	command
needbetharf	adj	necessary
needbusy	adj	distressed
needed	adj	vital
needed	required
needed case: bebidendly	adj	imperative
needed daven	adj	necessary
needfall	n	emergency
needfarer	n	fugitive,exile
needful	adj	necessary
needfulness	n	absence
needheamed	n	rape
needheemed	vb/n	rape
needhood	n	compulsion
neediwold	n	tyranny
needle	n	obelisk
needle time	n	the term "needle time" refers to (the number hours of broadcasting music) comes from the use (at the time) of gramophone records as the main source of recorded music,which were played on gramophone record players using a gramophone needle. needmore	n	a poor,needy,under-privileged person.
needle-worker	n	tailor
needlecraft	n	embroidery
needlefright	n	aichmophobia
needleprick	n	injection
needless	adj	gratuitous
needless	adj	unnecessary
needlework	n	embroidery
needling	n	aglet
needling	n	slave
needly	necessary	nydlic
needmickle	adj	fundamental
needneam	n	seizure
needness	necessity	nydnes
needright	n	office
needsakely	adj	necessary
needtharfly	adj	necessary
needtharfness	n	necessity
needtheew	n	slave
needtheewy	v	reduce to slavery
needtime	n	crisis
needy	adj	indigent
needy arm armthy	adj	poor
neep	v	engulf,overwhelm
neeth	v	venture,risk,dare
neeting	n	enjoyment
neetle	adj	fine,useful, [oe nyttol (neet oe neotan 'to use' + -le)]
negative	loss of
negative connotation with "sin") smigh smy threed forsink	v	meditate
neigh	v	humiliate
neighbor kenning	n	acquaintance
neighbor,kenning	n	acquaintance
neighboring	adj	adjacent
neighborship	n	community, [‘neighbor’ + ‘ship’]
neighbourhood bystead	n	locality
neighbourhood nighth	n	vicinity
neighbourhood shire	n	district
neighbouring steadly	adj	local
neighbourly	adj	genial
neitherbit	n	neutron
neitherling	n	neutrino
neitherworld	n	limbo
nekomata	two-tailed witch cat (traditional),catgirl (humanoid)
nematoda	roundworms
neodynium	60	new twin	half-calque
neon	10	bookred	used for red light in neons - @oe bocred
neossology	birdlore of nests
nepeta	catmint,catwort,cat's play.
nephew	neave (@oe nefa)
nephology	cloudlore
nephrology	kidneylore
neptune	ey (norse god aegir,god of the sea,like neptune)
neptunium	93	sealing,seastone,sea ore	half-calque
ner	v	save,rescue
nere	v	rescue,save, [oe nerian]
nerend	n	saviour,preserver
nerstead	n	refuge,sanctuary
nes	v	escape from,survive,be saved
nesh	adj	soft,effeminate
ness	n	cape,headland, [ced]
ness	n	peninsula
ness	n	promontary
ness mantle	n	cape
nest dern	n	concealment
nest egg	n	budget
nest egg	n	fund
nestling	n	a young bird which has not yet learned to fly and still lives in the nest built by its parents, [ced]
net	n	mycelium
net	n/ vb	ambush
net	v	obtain
netbarkberry	n	cantaloupe
neten	n	small animal,beast
nether	n/adj	inferior
nether	v	degrade
nether newton	n	nizhny novgorod
netherlandish
netherlandish	adj	dutch(man)
nethermark	n	appurtenance
netherspeak	v	to judge dissaprovingly,find fault with, criticize, snape [‘nether’ + ‘speak’]
netherthrow	n	defeat
netherthrow	v	defeat
netherwind	v	devolve
netherworld newel offground	n	abyss
nethide	n	retina
netrindberry	n	cantaloupe
netshellberry	n	cantaloupe
nettle	v	annoy
nettle teen	v	vex
network	n	clan
networking: gateway	n	router
neurobiology	tawlifelore
neurology	brainlore
neve sibson	n	nephew
never-ending	adj	infinite
never-never land	n	utopia
neverland	n	utopia
nevil	adj	dark (foggy,misty)
new	adj	foreign
new	adj	fresh
new	adj	original
new means	(art noveau)
new stone eld	n	neolithic
new world markland westlands	n	america
newbie	n	layman
newborn	n	baby
newborn	n	infant
newclay	n	plastic
newcomer	n	immigrant
newcomer	n	novice
newcomer callower	n	neophyte
newcomer inspan	v	recruit
newfangled nowtide	adj	modern
newhalf	n	hermaphrodite
newling	n	novice
newly tidely	adv	recently
newmandale	n	neanderthal
newness	n	novelty
news	n	embassy
news logkeeping	n	journalism
newscraft	n	journalism
newsgreediness	n	curiosity
newsgreedy	adj	curious
newshawk	n	a newspaper reporter
newshouse	n	embassy (house)
newsman bewriter	n	journalist
newsreel	n	a short film that consists of news reports,usually one that was made in the past for showing in a cinema, [ced]
newstuff	n	neon
newsyearny	adj	curious
newth	n	novelty
newtide
newtidings	n	bulletin
next	adj	adjacent
next in the row	n	turn
next-to-last	adj	penultimate
nhg begriff )	n	concept
nhg bürste	n/vb	brush
nib	n	point
nib	v	culminate
nibble vb.	nibble	chibble	buckinghamshire
niccolum	28	nickel	english
nice	adj	genial
nickname ekename	n	pet-name
nid	n	violence
niece	nift (@oe nift)
nift neven	n	niece
nifty	adj	beautiful
nige	v	bend,bow down
niggard	n	miser
niggle	n/vb	doubt
nigh	v	approach
nigh umbe	adv	approximately
nigh-	pfx	quasi-
night-life	adj	nocturnal
night-sting	n	scorpion
night-swey	n	nocturne
night-time	adj	nocturnal
nightclub	n	cabaret
nightfall	n	crepuscule
nightflinder	n	moth (native)
nightingale
nightly	adj	nocturnal
nightmare	adj	terrific
nightsong	n	compline
nightspot	n	cabaret
nightstick	n	truncheon
nightstound	n	nocturnal
nihilism	naughtdom
nim	v	take
nim	v	take, [oe nim,niman]
nimble	adj	agile
nimble	adj	intelligent
nimble handwit	adj	dexterous
nimble,handwit	adj	dexterous
nimbleness handwitness	n	dexterity
nimbleness,handwitness	n	dexterity
niobium	41	columbus' stone/ore,snowy stone/ore	columbium (other name),half-calque
nip	n	particle
nip	n	zest
nip	v	pinch
nippers	n	tweezers
nit	n	cretin
nite	n	animal
nitella	brittlewort.
nitenness	n	ignorance
nithe	n	envy
nithe	n	envy,hatred, [oe níþ]
nithe	n	oppression
nithe	vn'	spite,enmity
nithe hatred	v	envy
nithe,hatred	v	envy
nitheful	adj	jealous
nithehewer	n	níðhöggr
nitheloft	n	malaria
nither	n	jealous person
nither	v	depress,abase,bring low
nither	v	humiliate
nithing arg	n	coward
nitpicking	n/adj	pedantic
nitrogen	7	brawnmote,chokestuff	protein element
nitten	adj	ignorant
nittenness	n	ignorance
nix pebbleworm	n	crocodile
niye	v	bend down, [oe hnígan]
no man's land	n	waste
no smack waugh	adj	tasteless
no-man's-land	n	wasteland
nobble	n/vb	cheat
nobelium	102	nobel's ore/stone	---
noble gases	athel lofts
noisy,boisterous adj.	loud	boosely,boosty	anglo-manx
nominative	beckoningly
non compos mentis	not thinking straight
non sequitur	bad followon
nonce	n	present
nonillion	tensand
nonmetals	unblomen
noodle	n	pasta
nook	n	angle
nook	n	corner
nook	n	niche
nook	n	pole
nook-shot	adj	angular
nooklore	n	geometry
nookwidth	n	angle
noon	n	crest
norfolk	yellow-horned poppy
norish
norma	flak
normal force	thwerrowcraft (@oe þweorh "transverse" + craft,see "force," cf. ic. þverkraftur),rightnook clout
normandish
norn
norn	v	lament,grieve, [oe gnornian]
nornhood	n	depression, [neologism,from oe gnorn "sad","sorrowful","depressed" and with the suffix "hood"]
north sea theedish
north theedish
northamptonshire	pignut
northern freesish
northern lights	n	aurora borealis
northgrass	n	tundra
northland	n	arctic
northumberland	bloody crane's bill
nose	n	a police spy
nose	v	interfere
nose n.	nose	snitch	essex
nose out	vb/phr	discover
nosehorn hornpig	n	rhinoceros
nosely	adj	nasal
nosely bone	n	nasal bone
noss	v	strike
not	pfx	non-
not hard	adj	easy
not the noun "dove"	n	pelican
not understood	adj	tacit
nota bene	mark well
notation	(sway)spelling
notation	(sway)spelling,(sway)writing
note	n	office
note	n	use
note	n	use,utility,affair,task, [oe notian]
note (in the ear)	tone
note (on the leaf)	swayrune
noteful	adj	useful
noteing	n	use
noteless fremeless	adj	useless
noteworthy	adj	significant
nothing	n	zero
nottingham	nottingham catch-fly
nottinghamshire	fall croc
notwithstanding	prep	despite
notwithstanding	prep.	in spite of
notwithstanding,rightening	n	non obstante
nought	n	zero
nought in	v	aim at
noughth	adj	zeroth
noughtly	adj	worthless,of no avail
noughtship	n	worthlessness
noun	nameword
nounword
novemdecillion	twentisand
now	adv	currently
now	adv	immediately
now	adv	instantly
now	conj	because
now	n	present
now and then	adv	occasionally
now brimstream eystream [oe → iegstream]	n	current
now's	adj	current
now's	adj	present
nowa	adj	present
nowaday	adj	current
nowaday	adj	present
nowadays'	adj	current
nowadays'	adj	present
nowalike	adj	modern
nowen onbe-ish	adj	present
nowen tidegang/tidegeng evenrunning	adj	current
nowenly	adv	currently
nowhere	n	boondocks
nowness	(modernism)
nowt	n	cattle
nowtime	n	present
nub	n	essence
nucleic acid	kernalsourwater
nucleoid	samfrumenkern (‘sam-’ @oe sām- “half,partly”,as the nucleoid is like a nucleus but does not truly fuction like one)
nucleolus	frumenkernel (diminutive of 'frumenkern',"nucleus")
nucleus	frumenkern (cf. icelandic frumukjarni,nhg zellkern,du. celkern,swed. cellkärna)
nucleus	kernel
numb	adj	impassive
numb	adj	vacant
number	tell (@oe tæl),rime (@oe (ge)rim),rimetale (@oe rímtalu),rimeitell (@oe rímgetæl/rímgetel),scoring,score
number/numeral	ytell/atell (@oe getæl)
numbing andwark	n	analgesic
numerator	teller (cf. du. teller,nhg zähler,dan. tæller,norw. teller,swed. täljare,ic. teljari)
nut	n	activist
nut device: blower	n	fan
nutlog	n	second *time*, [nut + log ~ see also shortlog 'minute',log 'hour']
nutshell	vb/n	to summarize,in a nutshell: using as few words as possible, [ced]
nuttlecouthness	n	chrestomathy
nymphea alba	waterlily,floatwort
o.n. loan in o.e. scug	n	squirrel
oad	n	funeral pyre, [from old english]
oad	n	pile (especially for fire,funeral)
oar	n	glory
oar	n	paddle
oare (spelling is to distinguish from other like-sounding words)	n	boder,messenger,angel,herald
oarship	n	galley
oarsteed	n	galleon
oasses	n	aesir
oath	n	covenant
oath	n	promise
oath	n/vb	vow
oathbreach	 (perjury)
oathbreach	perjury	aðbryce
oathbreach	vb/ n	perjure
oathbreaking	vb/ n	perjure
oathneat	n	federation,confederate, [calque from german eidgenosse,eid = oath,genosse = o.e. geneat 'companion']
oboe	highwood
occitaish
oceanography	holmslifekith
oceanography	sealore
ochlocracy	gang-leadership,gang sway,gang might
octans	eightnook	sea measuring tool of a 45° arc (one eigth of 360)
octillion	ninesand
octodecillion	nineteensand
octopus	order octopoda	armfish,crookfish, crankfish (cf. nhg kraken)
odd	adj	strange
odd behaveness	n	antics
odd unmean	adj	abnormal
odds and ends laves	n	remains
odds and ends stufflave	n	residue
odobenidae	whalehorses
oe iland	n	isle
oecogeomorphology	lifemesh-landscapelore
oecohydrology	lifemesh waterlore
oecology	lifemeshlore
oelib	n	insulin
oenanthe crocata	hemlock water dropwort
oenology	winelore
of a nation: landwealth	n	economy
of a stream: denewide	n	valley
of a woman: shapely thringlofty	adj	pneumatic
of child: beseeding	n	conception
of oneself mennishly	adj	personal
of the eye: strale	n	pupil
of this world	adj	secular
of-mete	v	divide
ofcomeling	n	descendant
off	adj	false
off	adj	incorrect
off	adj	leisure
off	adj	vacant
off-colour adj.	sickish,unwell	pimmicky	buckinghamshire
off-lead	n	divert
off-the-wall	adj	eccentric
offbeat	adj	bizarre
offbeat	adj	eccentric
offbreak	n	refrain
offcut	n	excerpt
offdale	n	hidden valley,remote valley, [ic. af-dalr]
offdealing	(calque of german abteilung "division")
offdealing	n	department
offdo	remove	ofdon
offdrawal	n	abstract
offdrive	v	deflect
offferrying	n	ablation
offgive	relinquish,release to,abandon	ofgiefan
offhand	adj	impromptu
offhand twoth-rigged	adj	improvised
offhandling	n	treatise
offhandlings
offhang,hang off of	v	depend
offhang/hang off of	v	depend
offhanginess	n	dependence
offhanging	adj	to be dependent on someone,something, dependent [neologism,in part calque]
offhangy	adj	dependent
office	buttern
offing	n	future
offish	adj	distant
offlead	v	abduct
offlet	relinquish	oflætan
offlloud	n	ablaut
offmind	v	to draw (the mind,attention)away in another direction, distract [compound: 'off' + 'mind']
offonly-edness	n	isolation
offputting	adj	disconcerting
offsent	n	emissary
offset	n	counterbalance
offset	v	equate
offset	v	pervert
offshedding	n	denomination
offshoot	n	branch
offshoot sundering	n	variant
offshortening	foreshortening
offshortening = foreshortening
offsight ontighting	n	intention/ intent
offsplitter	n	secessionist
offspring	n	posterity
offspring afterbear	n	descendant
offspring,afterbear	n	descendant
offtaking	n	ablation
offthink	digress	ofþyncan
offthrutch	v	oppress
offward	adj	distant
offwardness	n	absenteeism
offweirstuff	n	antigen
offwend	v	avert
offwill	v	to have in mind as a goal,aim, intend [compound: 'off' + 'will' ( to want) part calque]
